Date,S&P500 Price,S&P500 Return,Dow Jones Price,Dow Jones Return
2009-09-16,1068.76,0.7544543272624594,9791.71,0.7849368466657172
2009-09-17,1065.49,0.7521459833403925,9783.9199,0.784312365698735
2009-09-18,1068.3,0.7541296060991106,9820.2002,0.7872207182008092
2009-09-21,1064.66,0.7515600734152197,9778.8604,0.783906778934451
2009-09-22,1071.66,0.7565014824227023,9829.8701,0.7879958903427102
2009-09-23,1060.87,0.7488846533954538,9748.5498,0.7814769779308934
2009-09-24,1050.78,0.7417619652689539,9707.4404,0.7781815083138072
2009-09-25,1044.38,0.7372441056049698,9665.1904,0.7747946043132161
2009-09-28,1062.98,0.7503741352534238,9789.3604,0.7847484947215801
2009-09-29,1060.61,0.7487011153466046,9742.2002,0.7809679723535643
2009-09-30,1057.08,0.7462092333756882,9712.2803,0.7785694911936287
2009-10-01,1029.85,0.7269871523365805,9509.2803,0.7622963193091326
2009-10-02,1025.21,0.723711704080192,9487.6699,0.7605639559904492
2009-10-05,1040.46,0.7344769165607794,9599.75,0.769548678808831
2009-10-06,1054.72,0.7445432726245942,9731.25,0.7800901670000195
2009-10-07,1057.58,0.746562191161937,9725.5801,0.7796356484913105
2009-10-08,1065.48,0.7521389241846675,9786.8701,0.7845488637858957
2009-10-09,1071.49,0.7563814767753777,9864.9404,0.7908072451207439
2009-10-12,1076.1899,0.7596992093745589,9885.7998,0.7924794057197955
2009-10-13,1073.1899,0.7575814626570663,9871.0596,0.7912977810488011
2009-10-14,1092.02,0.7708739234787519,10015.8604,0.8029055067010797
2009-10-15,1096.5601,0.7740788507694479,10062.9404,0.80667959996375
2009-10-16,1087.6801,0.76781032048567,9995.9102,0.8013062306728528
2009-10-19,1097.91,0.7750317662007625,10092.1904,0.8090243796564669
2009-10-20,1091.0601,0.7701963151207115,10041.4805,0.8049593012380156
2009-10-21,1081.4,0.7633771000988283,9949.3604,0.7975746400492619
2009-10-22,1092.91,0.7715021883382749,10081.3096,0.808152137643458
2009-10-23,1079.6,0.7621064520683326,9972.1797,0.7994039129122369
2009-10-26,1066.95,0.753176620076239,9867.96,0.7910493065484405
2009-10-27,1063.41,0.7506776789495977,9882.1699,0.7921884205640145
2009-10-28,1042.63,0.7360087533530991,9762.6904,0.7826105366222722
2009-10-29,1066.11,0.752583650995341,9962.5801,0.7986343762579392
2009-10-30,1036.1899,0.7314625864746578,9712.7305,0.7786055807600445
2009-11-02,1042.88,0.7361852322462235,9789.4404,0.7847549077942441
2009-11-03,1045.41,0.7379711986446422,9771.9102,0.7833496272140983
2009-11-04,1046.5,0.7387406466186645,9802.1396,0.7857729189489022
2009-11-05,1066.63,0.7529507270930398,10005.96,0.802111856893566
2009-11-06,1069.3,0.7548355216716081,10023.4199,0.8035115019861087
2009-11-09,1093.08,0.7716221939855993,10226.9404,0.8198263989246238
2009-11-10,1093.01,0.7715727798955245,10246.9697,0.8214320158784472
2009-11-11,1098.51,0.775455315544261,10291.2598,0.824982461248307
2009-11-12,1087.24,0.7674996470422139,10197.4697,0.8174639271676957
2009-11-13,1093.48,0.7719045602145984,10270.4697,0.8233158559734505
2009-11-16,1109.3,0.7830721445715093,10406.96,0.8342573836210685
2009-11-17,1110.3199,0.7837921078638995,10437.4199,0.8366991530214851
2009-11-18,1109.8,0.7834251023577581,10426.3096,0.8358085135062717
2009-11-19,1094.9,0.7729069603275449,10332.4404,0.828283638500064
2009-11-20,1091.38,0.7704221375123537,10318.1602,0.8271388889968868
2009-11-23,1106.24,0.7809120429196669,10450.9502,0.8377837879847796
2009-11-24,1105.65,0.7804955527318934,10433.71,0.8364017547930402
2009-11-25,1110.63,0.7840110122829311,10464.4004,0.8388620018590696
2009-11-27,1091.49,0.7704997882253283,10309.9199,0.8264783184634887
2009-11-30,1095.63,0.7734222786954682,10344.8398,0.8292776166649144
2009-12-01,1108.86,0.7827615417196103,10471.5801,0.8394375510816268
2009-12-02,1109.24,0.7830297896371594,10452.6797,0.8379224305994312
2009-12-03,1099.92,0.7764506565014825,10366.1504,0.83098594699379
2009-12-04,1105.98,0.7807285048708175,10388.9004,0.8328096645325698
2009-12-07,1103.25,0.7788013553578993,10390.1104,0.8329066622566103
2009-12-08,1091.9399,0.770817379641395,10285.9697,0.8245583888020697
2009-12-09,1095.95,0.7736481716786673,10337.0498,0.828653143714273
2009-12-10,1102.35,0.7781660313426514,10405.8301,0.8341668069860325
2009-12-11,1106.41,0.7810320485669915,10471.5,0.8394311299926221
2009-12-14,1114.11,0.7864675984752223,10501.0498,0.8417999426751468
2009-12-15,1107.9301,0.782105110828745,10452.0,0.837867943530811
2009-12-16,1109.1801,0.7829875052943669,10441.1201,0.8369957736648694
2009-12-17,1096.08,0.7737399407030919,10308.2598,0.8263452391893732
2009-12-18,1102.47,0.7782507412113512,10328.8896,0.8279989942698796
2009-12-21,1114.05,0.7864252435408725,10414.1396,0.834832924827285
2009-12-22,1118.02,0.7892277283636877,10464.9297,0.8389044323510818
2009-12-23,1120.59,0.7910419313850063,10466.4404,0.8390255352119975
2009-12-24,1126.48,0.7951997741070168,10520.0898,0.8433262539691408
2009-12-28,1127.78,0.7961174643512636,10547.0801,0.8454898884081266
2009-12-29,1126.2,0.7950021177467176,10545.4102,0.8453560235326099
2009-12-30,1126.42,0.795157419172667,10548.5098,0.8456044980329703
2009-12-31,1115.1,0.7871664548919949,10428.0498,0.835948013869392
2010-01-04,1132.99,0.7997952844839757,10583.96,0.8484463068898164
2010-01-05,1136.52,0.8022871664548921,10572.0195,0.8474891157130341
2010-01-06,1137.14,0.8027248341098406,10573.6797,0.8476222030034904
2010-01-07,1141.6899,0.8059366793731471,10606.8604,0.8502820810052042
2010-01-08,1144.98,0.8082592121982212,10618.1904,0.8511903324212207
2010-01-11,1146.98,0.8096710433432163,10663.9902,0.854861800488588
2010-01-12,1136.22,0.8020753917831428,10627.2598,0.8519173664364387
2010-01-13,1145.6801,0.8087534236905267,10680.7695,0.8562068863654427
2010-01-14,1148.46,0.8107157983905126,10710.5498,0.8585941767135801
2010-01-15,1136.03,0.8019412678243683,10609.6504,0.8505057369143557
2010-01-19,1150.23,0.8119652689538331,10725.4297,0.8597870002127136
2010-01-20,1138.04,0.8033601581250883,10603.1504,0.8499846747604186
2010-01-21,1116.48,0.7881406183820415,10389.8799,0.8328881845909977
2010-01-22,1091.76,0.7706903854299026,10172.9805,0.815500789429204
2010-01-25,1096.78,0.7742340816038402,10196.8604,0.8174150836030197
2010-01-26,1092.17,0.7709798108146266,10194.29,0.8172090315783306
2010-01-27,1097.5,0.7747423408160384,10236.1602,0.8205654895164499
2010-01-28,1084.53,0.7655866158407455,10120.46,0.8112905671436883
2010-01-29,1073.87,0.7580615558379218,10067.3301,0.8070314932771558
2010-02-01,1089.1899,0.7688761118170268,10185.5303,0.8165068241706624
2010-02-02,1103.3199,0.7788506988564168,10296.8496,0.8254305586680112
2010-02-03,1097.28,0.774587039390089,10270.5498,0.8233222770624552
2010-02-04,1063.11,0.7504659042778483,10002.1797,0.8018088151611772
2010-02-05,1066.1899,0.7526400536495836,10012.2305,0.8026145215452988
2010-02-08,1056.74,0.7459692220810391,9908.3896,0.7942902810805659
2010-02-09,1070.52,0.755696738670055,10058.6396,0.806334833177342
2010-02-10,1068.13,0.7540096004517861,10038.3799,0.8047107465742468
2010-02-11,1078.47,0.7613087674714105,10144.1904,0.8131928768879635
2010-02-12,1075.51,0.7592192573768177,10099.1396,0.8095814512134115
2010-02-16,1094.87,0.7728857828603699,10268.8096,0.823182776699335
2010-02-17,1099.51,0.7761612311167585,10309.2402,0.8264238313948685
2010-02-18,1106.75,0.7812720598616406,10392.9004,0.8331303181657618
2010-02-19,1109.17,0.7829803755470847,10402.3496,0.8338877982434513
2010-02-22,1108.01,0.7821615134829875,10383.3799,0.8323671224370606
2010-02-23,1094.6,0.7726951856557955,10282.4102,0.824273047150233
2010-02-24,1105.24,0.7802061273471693,10374.1602,0.8316280398615754
2010-02-25,1102.9399,0.7785824509388678,10321.0303,0.827368965995043
2010-02-26,1104.49,0.7796766906677962,10325.2598,0.8277080171304393
2010-03-01,1115.71,0.7875970633912185,10403.79,0.8340032656167639
2010-03-02,1118.3101,0.7894325144712693,10405.9805,0.8341788635626406
2010-03-03,1118.79,0.7897712833545109,10396.7598,0.8334397008237471
2010-03-04,1122.97,0.7927220104475505,10444.1396,0.8372378270762253
2010-03-05,1138.7,0.8038260624029367,10566.2002,0.8470226207911253
2010-03-08,1138.5,0.8036848792884371,10552.5195,0.8459259292512229
2010-03-09,1140.45,0.8050614146548074,10564.3799,0.8468766993390006
2010-03-10,1145.61,0.8087039390088945,10567.3301,0.8471131974261613
2010-03-11,1150.24,0.8119723281095581,10611.8398,0.8506812466804833
2010-03-12,1149.99,0.8117958492164338,10624.6904,0.8517113945751578
2010-03-15,1150.51,0.8121629253141325,10642.1504,0.8531110476840411
2010-03-16,1159.46,0.8184808696879854,10685.9805,0.8566246178860837
2010-03-17,1166.21,0.8232457998023437,10733.6699,0.860447562729771
2010-03-18,1165.83,0.8229775518847946,10779.1699,0.8640949978073305
2010-03-19,1159.9,0.8187914725398844,10741.9805,0.8611137687507723
2010-03-22,1165.8101,0.8229635041649018,10785.8896,0.8646336718620705
2010-03-23,1174.17,0.8288648877594241,10888.8301,0.8728857331939718
2010-03-24,1167.72,0.824311732316815,10836.1504,0.8686627488938552
2010-03-25,1165.73,0.8229069603275448,10841.21,0.8690683436744797
2010-03-26,1166.59,0.8235140477198927,10850.3604,0.8698018709257699
2010-03-29,1173.22,0.8281942679655514,10895.8604,0.8734493060033294
2010-03-30,1173.27,0.8282295637441762,10907.4199,0.8743759549215503
2010-03-31,1169.4301,0.825518918537343,10856.6299,0.8703044554140943
2010-04-01,1178.1,0.8316391359593392,10927.0703,0.8759511979599695
2010-04-05,1187.4399,0.8382323168149091,10973.5498,0.879677153095957
2010-04-06,1189.4399,0.839644147959904,10969.9902,0.8793918034277793
2010-04-07,1182.45,0.8347098686997036,10897.5195,0.8735823051140367
2010-04-08,1186.4399,0.8375264012424115,10927.0703,0.8759511979599695
2010-04-09,1194.37,0.843124382323874,10997.3496,0.8815850261807678
2010-04-12,1196.48,0.8446138641818439,11005.9697,0.8822760427766375
2010-04-13,1197.3,0.8451927149512919,11019.4199,0.8833542566509276
2010-04-14,1210.65,0.8546166878441339,11123.1104,0.8916664405390524
2010-04-15,1211.67,0.8553367217280814,11144.5703,0.8933867392647868
2010-04-16,1192.13,0.8415431314414797,11018.6602,0.8832933565096435
2010-04-19,1197.52,0.8453480163772413,11092.0498,0.8891765169792712
2010-04-20,1207.17,0.8521601016518425,11117.0596,0.8911813877881228
2010-04-21,1205.9399,0.8512917549061133,11124.9199,0.8918114962263677
2010-04-22,1208.67,0.8532189750105889,11134.29,0.8925626353784609
2010-04-23,1217.28,0.8592969080897925,11204.2803,0.8981732963742611
2010-04-26,1212.05,0.8556049696456304,11205.0303,0.8982334189304847
2010-04-27,1183.71,0.8355993223210505,10991.9902,0.8811553984103355
2010-04-28,1191.36,0.8409995764506565,11045.2695,0.8854264486900678
2010-04-29,1206.78,0.8518847945785685,11167.3203,0.8952104568035666
2010-04-30,1186.6899,0.837702880135536,11008.6104,0.8824877302889301
2010-05-03,1202.26,0.8486940561908796,11151.8301,0.8939687095763488
2010-05-04,1173.6,0.8284625158831004,10926.7695,0.8759270848067535
2010-05-05,1165.87,0.8230057885076945,10866.8301,0.8711221382114156
2010-05-06,1128.15,0.7963786531130878,10520.3203,0.8433447316347534
2010-05-07,1110.88,0.7841874911760555,10380.4297,0.8321306243498998
2010-05-10,1159.73,0.8186714668925598,10785.1396,0.8645735493058471
2010-05-11,1155.79,0.8158901595369195,10748.2598,0.861617138840498
2010-05-12,1171.67,0.8271000988281803,10896.9102,0.8735334615493606
2010-05-13,1157.4399,0.8170548496399832,10782.9502,0.8643980395397193
2010-05-14,1135.6801,0.8016942679655514,10620.1602,0.8513482383028861
2010-05-17,1136.9399,0.8025835804037839,10625.8301,0.8518027568115949
2010-05-18,1120.8,0.7911901736552308,10510.9502,0.8425935924826603
2010-05-19,1115.05,0.7871311591133701,10444.3701,0.837256304741838
2010-05-20,1071.59,0.7564520683326275,10068.0098,0.807085980345776
2010-05-21,1087.6899,0.7678172384582805,10193.3896,0.817136852445499
2010-05-24,1073.65,0.7579062544119725,10066.5703,0.806970585119531
2010-05-25,1074.03,0.7581745023295214,10043.75,0.8051412320931479
2010-05-26,1067.95,0.7538825356487365,9974.4502,0.7995859239307774
2010-05-27,1103.0601,0.7786673019906819,10258.9902,0.8223956201278935
2010-05-28,1089.41,0.7690314838345335,10136.6299,0.8125868014395263
2010-06-01,1070.71,0.7558308626288297,10024.0195,0.803559567965724
2010-06-02,1098.38,0.7753635465198363,10249.54,0.8216380598867957
2010-06-03,1102.83,0.7785048708174502,10255.2803,0.8220982218994487
2010-06-04,1064.88,0.7517153748411691,9931.9697,0.7961805422645738
2010-06-07,1050.47,0.7415431314414797,9816.4902,0.7869233119560236
2010-06-08,1062.0,0.7496823379923762,9939.9805,0.7968227152957674
2010-06-09,1055.6899,0.7452279401383596,9899.25,0.7935576195940853
2010-06-10,1086.84,0.7672172808132147,10172.5303,0.8154646998627884
2010-06-11,1091.6,0.770577438938303,10211.0703,0.8185541976185936
2010-06-14,1089.63,0.769186785260483,10190.8896,0.816936443924754
2010-06-15,1115.23,0.7872582239164196,10404.7695,0.8340817856751918
2010-06-16,1114.61,0.7868205562614711,10409.46,0.8344577921418135
2010-06-17,1116.04,0.7878300155301426,10434.1699,0.8364386219445166
2010-06-18,1117.51,0.788867711421714,10450.6396,0.8377588892301624
2010-06-21,1113.2,0.7858252153042496,10442.4102,0.8370991924779146
2010-06-22,1095.3101,0.773196456303826,10293.5195,0.825163606502038
2010-06-23,1092.04,0.7708880417902019,10298.4404,0.8255580826179316
2010-06-24,1073.6899,0.757934420443315,10152.7998,0.8138830357353645
2010-06-25,1076.76,0.7601016518424397,10143.8096,0.8131623506620836
2010-06-28,1074.5699,0.7585556261471128,10138.5195,0.8127382782158463
2010-06-29,1041.24,0.7350275307073274,9870.2998,0.7912368728911763
2010-06-30,1030.71,0.7275942397289284,9774.0195,0.7835187158912214
2010-07-01,1027.37,0.7252364817167867,9732.5303,0.7801928002116635
2010-07-02,1022.58,0.7218551461245236,9686.4805,0.7765012912922217
2010-07-06,1028.0601,0.7257236340533673,9743.6201,0.7810817963770067
2010-07-07,1060.27,0.7484611040519554,10018.2803,0.8030994941328201
2010-07-08,1070.25,0.7555061414654808,10138.9902,0.8127760111321322
2010-07-09,1077.96,0.7609487505294368,10198.0303,0.8175088667743876
2010-07-12,1078.75,0.7615064238317097,10216.2695,0.8189709832110167
2010-07-13,1095.34,0.7732175631794437,10363.0195,0.8307349633787497
2010-07-14,1095.17,0.7730975575321193,10366.7197,0.8310315840221341
2010-07-15,1096.48,0.774022306932091,10359.3096,0.830437565150305
2010-07-16,1064.88,0.7517153748411691,10097.9004,0.8094821127178485
2010-07-19,1071.25,0.7562120570379783,10154.4297,0.8140136940745494
2010-07-20,1083.48,0.7648454044896231,10229.96,0.8200684603523205
2010-07-21,1069.59,0.7550402371876324,10120.5303,0.8112962026312918
2010-07-22,1093.67,0.772038684173373,10322.2998,0.8274707334418773
2010-07-23,1102.66,0.7783848651701257,10424.6201,0.8356730774279523
2010-07-26,1115.01,0.7871029224904702,10525.4297,0.8437543185531114
2010-07-27,1113.84,0.786277001270648,10537.6904,0.8447371780532308
2010-07-28,1106.13,0.7808343922066922,10497.8799,0.8415458326871829
2010-07-29,1101.53,0.7775871805732035,10467.1602,0.8390832368332904
2010-07-30,1101.6,0.7776365946632783,10465.9404,0.8389854535078485
2010-08-02,1125.86,0.7947621064520684,10674.3799,0.8556946742517818
2010-08-03,1120.46,0.7909501623605818,10636.3799,0.8526484647364574
2010-08-04,1127.24,0.795736269942115,10680.4297,0.8561796468393031
2010-08-05,1125.8101,0.7947268812650007,10674.9805,0.8557428203948055
2010-08-06,1121.64,0.7917831427361289,10653.5596,0.8540256480419948
2010-08-09,1127.79,0.7961245235069886,10698.75,0.8576482645283451
2010-08-10,1121.0601,0.7913737822956375,10644.25,0.8532793587761035
2010-08-11,1089.47,0.7690738387688834,10378.8301,0.8320023949619862
2010-08-12,1083.61,0.7649371735140477,10319.9502,0.8272823814977401
2010-08-13,1079.25,0.7618593816179585,10303.1504,0.8259356522710154
2010-08-16,1079.38,0.7619511506423833,10302.0098,0.8258442178875106
2010-08-17,1092.54,0.7712409995764506,10405.8496,0.8341683701724943
2010-08-18,1094.16,0.7723845828038968,10415.54,0.8349451856642656
2010-08-19,1075.63,0.7593039672455175,10271.21,0.8233752009446135
2010-08-20,1071.6899,0.7565225892983201,10213.6201,0.8187585982770719
2010-08-23,1067.36,0.7534660454609629,10174.4102,0.8156153990540478
2010-08-24,1051.87,0.7425314132429761,10040.4502,0.8048767088784461
2010-08-25,1055.33,0.7449738811238176,10060.0596,0.8064486652171252
2010-08-26,1047.22,0.7392489058308627,9985.8096,0.8004965321509979
2010-08-27,1064.59,0.7515106593251447,10150.6504,0.8137107325055687
2010-08-30,1048.92,0.7404489623041085,10009.7305,0.8024141130245537
2010-08-31,1049.33,0.7407383876888324,10014.7197,0.8028140643012341
2010-09-01,1080.29,0.7625935338133559,10269.4697,0.8232356925651525
2010-09-02,1090.1,0.7695185655795567,10320.0996,0.82729435791094
2010-09-03,1104.51,0.7796908089792461,10447.9297,0.8375416544100156
2010-09-07,1091.84,0.7707468586757024,10340.6904,0.8289449866185226
2010-09-08,1098.87,0.77570944515036,10387.0098,0.8326581075928415
2010-09-09,1104.1801,0.7794579274318792,10415.2402,0.8349211526744578
2010-09-10,1109.55,0.7832486234646336,10462.7695,0.8387312633564764
2010-09-13,1121.9,0.7919666807849782,10544.1299,0.8452533903209658
2010-09-14,1121.1,0.7914019483269801,10526.4902,0.8438393318476114
2010-09-15,1125.0699,0.794204362558238,10572.7305,0.8475461118963339
2010-09-16,1124.66,0.7939150077650714,10594.8301,0.8493176911543566
2010-09-17,1125.59,0.794571509247494,10607.8496,0.8503613786486925
2010-09-20,1142.71,0.8066567838486518,10753.6201,0.8620468387579978
2010-09-21,1139.78,0.804588451221234,10761.0303,0.8626408656461678
2010-09-22,1134.28,0.8007059155724976,10739.3096,0.8608996603035491
2010-09-23,1124.83,0.7940350134123959,10662.4199,0.8547359198885376
2010-09-24,1148.67,0.810864040660737,10860.2598,0.8705954405698753
2010-09-27,1142.16,0.8062685302837782,10812.04,0.8667299770544269
2010-09-28,1147.7,0.8101793025554145,10858.1396,0.8704254781116019
2010-09-29,1144.73,0.8080827333050967,10835.2803,0.8685929987122951
2010-09-30,1141.2,0.8055908513341805,10788.0498,0.8648068408566759
2010-10-01,1146.24,0.809148665819568,10829.6797,0.8681440355277813
2010-10-04,1137.03,0.8026471833968658,10751.2695,0.8618584066504525
2010-10-05,1160.75,0.8193915007765071,10944.7197,0.8773660340183844
2010-10-06,1159.97,0.8188408866299591,10967.6504,0.8792042370850437
2010-10-07,1158.0601,0.817492658478046,10948.5801,0.877675496839778
2010-10-08,1165.15,0.8224975292954964,11006.4805,0.8823169902455962
2010-10-11,1165.3199,0.8226174643512636,11010.3398,0.8826263648872407
2010-10-12,1169.77,0.8257588592404349,11020.4004,0.8834328568727637
2010-10-13,1178.1,0.8316391359593392,11096.0801,0.8894995995637346
2010-10-14,1173.8101,0.8286108287448821,11094.5703,0.8893785688498863
2010-10-15,1176.1899,0.8302907666243119,11062.7803,0.8868301741000926
2010-10-18,1184.71,0.836305237893548,11143.6904,0.8933162034818254
2010-10-19,1165.9,0.8230269659748696,10978.6201,0.8800836056250503
2010-10-20,1178.17,0.8316885500494142,11107.9697,0.8904527104230346
2010-10-21,1180.26,0.833163913595934,11146.5703,0.8935470660813829
2010-10-22,1183.08,0.835154595510377,11132.5596,0.892423920616742
2010-10-25,1185.62,0.8369476210645207,11164.0498,0.8949482823767281
2010-10-26,1185.64,0.8369617393759707,11169.46,0.8953819824483018
2010-10-27,1182.45,0.8347098686997036,11126.2803,0.8919205505270162
2010-10-28,1183.78,0.8356487364111252,11113.9502,0.8909321276863609
2010-10-29,1183.26,0.8352816603134265,11118.4902,0.8912960695600339
2010-11-01,1184.38,0.8360722857546239,11124.6201,0.8917874632365599
2010-11-02,1193.5699,0.8425595792743188,11188.7197,0.896925905643099
2010-11-03,1197.96,0.8456586192291403,11215.1299,0.8990430372889312
2010-11-04,1221.0601,0.8619653395453903,11434.8398,0.9166557317097463
2010-11-05,1225.85,0.8653466045460962,11444.0801,0.9173964656514424
2010-11-08,1223.25,0.8635112240576027,11406.8398,0.9144111562774021
2010-11-09,1213.4,0.8565579556685021,11346.75,0.9095941531054562
2010-11-10,1218.71,0.860306367358464,11357.04,0.9104190345768428
2010-11-11,1213.54,0.8566567838486517,11283.0996,0.9044917201019245
2010-11-12,1199.21,0.8465410136947622,11192.5801,0.8972353684644927
2010-11-15,1197.75,0.8455103769589157,11201.9697,0.8979880708030478
2010-11-16,1178.34,0.8318085556967386,11023.5,0.8836813313731242
2010-11-17,1178.59,0.8319850345898631,11007.8799,0.8824291709191684
2010-11-18,1196.6899,0.8447620358605112,11181.2305,0.8963255458456736
2010-11-19,1199.73,0.8469080897924609,11203.5498,0.8981147370044995
2010-11-22,1197.84,0.8455739093604405,11178.5801,0.8961130807483205
2010-11-23,1180.73,0.8334956939150079,11036.3701,0.8847130424542604
2010-11-24,1198.35,0.8459339263024143,11187.2803,0.8968105184331949
2010-11-26,1189.4,0.8396159819285615,11091.8701,0.8891621116148001
2010-11-29,1187.76,0.8384582803896654,11052.4902,0.8860052846123653
2010-11-30,1180.55,0.8333686291119582,11006.0195,0.8822800349143709
2010-12-01,1206.0699,0.851383523930538,11255.7803,0.9023017119016087
2010-12-02,1221.53,0.862297049272907,11362.4102,0.9108495281120847
2010-12-03,1224.71,0.8645418607934492,11382.0898,0.9124271119220263
2010-12-06,1223.12,0.863419455033178,11362.1904,0.9108319081949409
2010-12-07,1223.75,0.8638641818438515,11359.1602,0.9105889970351163
2010-12-08,1228.28,0.8670619793872654,11372.4805,0.9116567976826682
2010-12-09,1233.0,0.8703939008894537,11370.0596,0.9114627300875197
2010-12-10,1240.4,0.8756176761259354,11410.3203,0.9146901650199832
2010-12-13,1240.46,0.8756600310602852,11428.5596,0.9161522894729532
2010-12-14,1241.59,0.8764577156572074,11476.54,0.9199985618684552
2010-12-15,1235.23,0.8719680926161232,11457.4697,0.9184698216231896
2010-12-16,1242.87,0.8773612875900042,11499.25,0.9218190728709029
2010-12-17,1243.91,0.8780954397854018,11491.9102,0.9212306894866772
2010-12-20,1247.08,0.8803331921502189,11478.1299,0.9201260136713081
2010-12-21,1254.6,0.8856416772554002,11533.1602,0.9245374300789702
2010-12-22,1258.84,0.8886347592827898,11559.4902,0.9266481326194568
2010-12-23,1256.77,0.8871735140477199,11573.4902,0.927770420335629
2010-12-27,1257.54,0.887717069038543,11555.0303,0.9262906118347886
2010-12-28,1258.51,0.8884018071438656,11575.54,0.9279347392899583
2010-12-29,1259.78,0.8892983199209374,11585.3799,0.9287235392112698
2010-12-30,1257.88,0.8879570803331923,11569.71,0.9274673866195807
2010-12-31,1257.64,0.8877876605957928,11577.5098,0.9280926451716236
2011-01-03,1271.87,0.8978328391924326,11670.75,0.9355670973940118
2011-01-04,1270.2,0.8966539601863618,11691.1797,0.9372048117765177
2011-01-05,1276.5601,0.9011436538190033,11722.8896,0.9397467854373068
2011-01-06,1273.85,0.8992305520259777,11697.3096,0.9376962054530437
2011-01-07,1271.5,0.8975716504306086,11674.7598,0.9358885366286052
2011-01-10,1269.75,0.8963362981787378,11637.4502,0.9328976719303697
2011-01-11,1274.48,0.8996752788366512,11671.8799,0.9356576740290478
2011-01-12,1285.96,0.9077791896089229,11755.4404,0.9423561685081336
2011-01-13,1283.76,0.9062261753494283,11731.9004,0.9404691218767985
2011-01-14,1293.24,0.9129182549767049,11787.3799,0.944916547687468
2011-01-18,1295.02,0.9141747846957504,11837.9297,0.9489687919442509
2011-01-19,1281.92,0.9049272906960328,11825.29,0.9479555505123866
2011-01-20,1280.26,0.9037554708456869,11822.7998,0.9477559275930428
2011-01-21,1283.35,0.9059367499647042,11871.8398,0.9516871411359772
2011-01-24,1290.84,0.9112240576027107,11980.5195,0.9603992763007826
2011-01-25,1291.1801,0.9114641394889172,11977.1904,0.9601324042982176
2011-01-26,1296.63,0.9153113087674716,11985.4404,0.9607937524166762
2011-01-27,1299.54,0.9173655230834392,11989.8301,0.961145645730082
2011-01-28,1276.34,0.9009882818014966,11823.7002,0.9478281067258743
2011-01-31,1286.12,0.9078921361005223,11891.9297,0.9532976159923434
2011-02-01,1307.59,0.9230481434420443,12040.1602,0.9651802780860618
2011-02-02,1304.03,0.9205350840039531,12041.9697,0.9653253337733769
2011-02-03,1307.1,0.9227022448115205,12062.2598,0.9669518573440844
2011-02-04,1310.87,0.9253635465198362,12092.1504,0.969347989716157
2011-02-07,1319.05,0.9311379359028661,12161.6299,0.9749177032429986
2011-02-08,1324.5699,0.9350345192714952,12233.1504,0.9806510302861766
2011-02-09,1320.88,0.9324297614005367,12239.8896,0.9811912675273785
2011-02-10,1321.87,0.933128617817309,12229.29,0.980341567464783
2011-02-11,1329.15,0.9382676831850912,12273.2598,0.9838663364949648
2011-02-14,1332.3199,0.940505364958351,12268.1904,0.9834599561129388
2011-02-15,1328.01,0.937462939432444,12226.6396,0.9801291023674299
2011-02-16,1336.3199,0.9433290272483411,12288.1699,0.985061580929029
2011-02-17,1340.4301,0.9462304814344206,12318.1396,0.9874640542266979
2011-02-18,1343.01,0.9480516730199069,12391.25,0.9933248330727288
2011-02-22,1315.4399,0.9285895100945928,12212.79,0.9790188712278658
2011-02-23,1307.4,0.9229140194832699,12105.7803,0.970440608954918
2011-02-24,1306.1,0.921996329239023,12068.5,0.9674520930445457
2011-02-25,1319.88,0.9317238458280391,12130.4502,0.9724182322212891
2011-02-28,1327.22,0.9369052661301709,12226.3398,0.9801050693776221
2011-03-01,1306.33,0.9221586898206975,12058.0195,0.9666119404438784
2011-03-02,1308.4399,0.9236481010871102,12066.7998,0.9673157992177575
2011-03-03,1330.97,0.9395524495270366,12258.2002,0.98265910763136
2011-03-04,1321.15,0.9326203586051109,12169.8799,0.9755790513614572
2011-03-07,1310.13,0.9248411689961882,12090.0303,0.9691780352742244
2011-03-08,1321.8199,0.933093251447127,12214.3799,0.9791463230307187
2011-03-09,1320.02,0.9318226740081886,12213.0898,0.9790429042176735
2011-03-10,1295.11,0.9142383170972751,11984.6104,0.9607272167877888
2011-03-11,1304.28,0.9207115628970776,12044.4004,0.965520186969927
2011-03-14,1296.39,0.9151418890300721,11993.1602,0.9614125978960553
2011-03-15,1281.87,0.9048919949174079,11855.4199,0.9503708659880648
2011-03-16,1256.88,0.8872511647606948,11613.2998,0.9309616935546094
2011-03-17,1273.72,0.8991387830015531,11774.5898,0.9438912496789956
2011-03-18,1279.21,0.9030142594945645,11858.5195,0.9506193404884252
2011-03-21,1298.38,0.9165466610193422,12036.5303,0.9648892929302808
2011-03-22,1293.77,0.9132923902301285,12018.6299,0.9634543358563831
2011-03-23,1297.54,0.9159536919384442,12086.0195,0.9688565158762227
2011-03-24,1309.66,0.9245093886771143,12170.5596,0.9756335384300774
2011-03-25,1313.8,0.927431879147254,12220.5898,0.9796441297799086
2011-03-28,1310.1899,0.9248834533389808,12197.8799,0.9778236267938015
2011-03-29,1319.4399,0.9314131723845829,12279.0098,0.9843272760926783
2011-03-30,1328.26,0.9376394183255683,12350.6104,0.9900670242248608
2011-03-31,1325.83,0.9359240434843993,12319.7305,0.9875915861929592
