Date,S&P500,Dow Jones
2017-10-30,2572.8301,23348.7402
2017-10-31,2575.26,23377.2402
2017-11-01,2579.3601,23435.0098
2017-11-02,2579.8501,23516.2598
2017-11-03,2587.8401,23539.1895
2017-11-06,2591.1299,23548.4199
2017-11-07,2590.6399,23557.2305
2017-11-08,2594.3799,23563.3594
2017-11-09,2584.6201,23461.9395
2017-11-10,2582.3,23422.2109
2017-11-13,2584.8401,23439.6992
2017-11-14,2578.8701,23409.4707
2017-11-15,2564.6201,23271.2793
2017-11-16,2585.6399,23458.3594
2017-11-17,2578.8501,23358.2402
2017-11-20,2582.1399,23430.3301
2017-11-21,2599.03,23590.8301
2017-11-22,2597.0801,23526.1797
2017-11-24,2602.4199,23557.9902
2017-11-27,2601.4199,23580.7793
2017-11-28,2627.04,23836.7109
2017-11-29,2626.0701,23940.6797
2017-11-30,2647.5801,24272.3496
2017-12-01,2642.22,24231.5898
2017-12-04,2639.4399,24290.0508
2017-12-05,2629.5701,24180.6406
2017-12-06,2629.27,24140.9102
2017-12-07,2636.98,24211.4805
2017-12-08,2651.5,24329.1602
2017-12-11,2659.99,24386.0293
2017-12-12,2664.1101,24504.8008
2017-12-13,2662.8501,24585.4297
2017-12-14,2652.01,24508.6602
2017-12-15,2675.8101,24651.7402
2017-12-18,2690.1599,24792.1992
2017-12-19,2681.47,24754.75
2017-12-20,2679.25,24726.6504
2017-12-21,2684.5701,24782.2891
2017-12-22,2683.3401,24754.0605
2017-12-26,2680.5,24746.2109
2017-12-27,2682.6201,24774.3008
2017-12-28,2687.54,24837.5098
2017-12-29,2673.6101,24719.2207
2018-01-02,2695.8101,24824.0098
2018-01-03,2713.0601,24922.6797
2018-01-04,2723.99,25075.1309
2018-01-05,2743.1499,25295.8691
2018-01-08,2747.71,25283.0
2018-01-09,2751.29,25385.8008
2018-01-10,2748.23,25369.1309
2018-01-11,2767.5601,25574.7305
2018-01-12,2786.24,25803.1895
2018-01-16,2776.4199,25792.8594
2018-01-17,2802.5601,26115.6504
2018-01-18,2798.03,26017.8105
2018-01-19,2810.3,26071.7207
2018-01-22,2832.97,26214.5996
2018-01-23,2839.1299,26210.8105
2018-01-24,2837.54,26252.1191
2018-01-25,2839.25,26392.7891
2018-01-26,2872.8701,26616.7109
2018-01-29,2853.53,26439.4805
2018-01-30,2822.4299,26076.8906
2018-01-31,2823.8101,26149.3906
2018-02-01,2821.98,26186.7109
2018-02-02,2762.1299,25520.9609
2018-02-05,2648.9399,24345.75
2018-02-06,2695.1399,24912.7695
2018-02-07,2681.6599,24893.3496
2018-02-08,2581.0,23860.4609
2018-02-09,2619.55,24190.9004
2018-02-12,2656.0,24601.2695
2018-02-13,2662.9399,24640.4492
2018-02-14,2698.6299,24893.4902
2018-02-15,2731.2,25200.3691
2018-02-16,2732.22,25219.3809
2018-02-20,2716.26,24964.75
2018-02-21,2701.3301,24797.7793
2018-02-22,2703.96,24962.4805
2018-02-23,2747.3,25309.9902
2018-02-26,2779.6001,25709.2695
2018-02-27,2744.28,25410.0293
2018-02-28,2713.8301,25029.1992
2018-03-01,2677.6699,24608.9805
2018-03-02,2691.25,24538.0605
2018-03-05,2720.9399,24874.7598
2018-03-06,2728.1201,24884.1191
2018-03-07,2726.8,24801.3594
2018-03-08,2738.97,24895.2109
2018-03-09,2786.5701,25335.7402
2018-03-12,2783.02,25178.6094
2018-03-13,2765.3101,25007.0293
2018-03-14,2749.48,24758.1191
2018-03-15,2747.3301,24873.6602
2018-03-16,2752.01,24946.5098
2018-03-19,2712.9199,24610.9102
2018-03-20,2716.9399,24727.2695
2018-03-21,2711.9299,24682.3105
2018-03-22,2643.6899,23957.8906
2018-03-23,2588.26,23533.1992
2018-03-26,2658.55,24202.5996
2018-03-27,2612.6201,23857.7109
2018-03-28,2605.0,23848.4199
2018-03-29,2640.8701,24103.1094
2018-04-02,2581.8799,23644.1895
2018-04-03,2614.45,24033.3594
2018-04-04,2644.6899,24264.3008
2018-04-05,2662.8401,24505.2207
2018-04-06,2604.47,23932.7598
2018-04-09,2613.1599,23979.0996
2018-04-10,2656.8701,24408.0
2018-04-11,2642.1899,24189.4492
2018-04-12,2663.99,24483.0508
2018-04-13,2656.3,24360.1406
2018-04-16,2677.8401,24573.0391
2018-04-17,2706.3899,24786.6309
2018-04-18,2708.6399,24748.0703
2018-04-19,2693.1299,24664.8906
2018-04-20,2670.1399,24462.9395
2018-04-23,2670.29,24448.6895
2018-04-24,2634.5601,24024.1309
2018-04-25,2639.3999,24083.8301
2018-04-26,2666.9399,24322.3398
2018-04-27,2669.9099,24311.1895
2018-04-30,2648.05,24163.1504
2018-05-01,2654.8,24099.0508
2018-05-02,2635.6699,23924.9805
2018-05-03,2629.73,23930.1504
2018-05-04,2663.4199,24262.5098
2018-05-07,2672.6299,24357.3203
2018-05-08,2671.9199,24360.2109
2018-05-09,2697.79,24542.5391
2018-05-10,2723.0701,24739.5293
2018-05-11,2727.72,24831.1699
2018-05-14,2730.1299,24899.4102
2018-05-15,2711.45,24706.4102
2018-05-16,2722.46,24768.9297
2018-05-17,2720.1299,24713.9805
2018-05-18,2712.97,24715.0898
2018-05-21,2733.01,25013.2891
2018-05-22,2724.4399,24834.4102
2018-05-23,2733.29,24886.8105
2018-05-24,2727.76,24811.7598
2018-05-25,2721.3301,24753.0898
2018-05-29,2689.8601,24361.4492
2018-05-30,2724.01,24667.7793
2018-05-31,2705.27,24415.8398
2018-06-01,2734.6201,24635.2109
2018-06-04,2746.8701,24813.6895
2018-06-05,2748.8,24799.9805
2018-06-06,2772.3501,25146.3906
2018-06-07,2770.3701,25241.4102
2018-06-08,2779.03,25316.5293
2018-06-11,2782.0,25322.3105
2018-06-12,2786.8501,25320.7305
2018-06-13,2775.6299,25201.1992
2018-06-14,2782.49,25175.3105
2018-06-15,2779.6599,25090.4805
2018-06-18,2773.75,24987.4707
2018-06-19,2762.5901,24700.2109
2018-06-20,2767.3201,24657.8008
2018-06-21,2749.76,24461.6992
2018-06-22,2754.8799,24580.8906
2018-06-25,2717.0701,24252.8008
2018-06-26,2723.0601,24283.1094
2018-06-27,2699.6299,24117.5898
2018-06-28,2716.3101,24216.0508
2018-06-29,2718.3701,24271.4102
2018-07-02,2726.71,24307.1797
2018-07-03,2713.22,24174.8203
2018-07-05,2736.6101,24356.7402
2018-07-06,2759.8201,24456.4805
2018-07-09,2784.1699,24776.5898
2018-07-10,2793.8401,24919.6602
2018-07-11,2774.02,24700.4492
2018-07-12,2798.29,24924.8906
2018-07-13,2801.3101,25019.4102
2018-07-16,2798.4299,25064.3594
2018-07-17,2809.55,25119.8906
2018-07-18,2815.6201,25199.2891
2018-07-19,2804.49,25064.5
2018-07-20,2801.8301,25058.1191
2018-07-23,2806.98,25044.2891
2018-07-24,2820.3999,25241.9395
2018-07-25,2846.0701,25414.0996
2018-07-26,2837.4399,25527.0703
2018-07-27,2818.8201,25451.0605
2018-07-30,2802.6001,25306.8301
2018-07-31,2816.29,25415.1895
2018-08-01,2813.3601,25333.8203
2018-08-02,2827.22,25326.1602
2018-08-03,2840.3501,25462.5801
2018-08-06,2850.3999,25502.1797
2018-08-07,2858.45,25628.9102
2018-08-08,2857.7,25583.75
2018-08-09,2853.5801,25509.2305
2018-08-10,2833.28,25313.1406
2018-08-13,2821.9299,25187.6992
2018-08-14,2839.96,25299.9199
2018-08-15,2818.3701,25162.4102
2018-08-16,2840.6899,25558.7305
2018-08-17,2850.1299,25669.3203
2018-08-20,2857.05,25758.6895
2018-08-21,2862.96,25822.2891
2018-08-22,2861.8201,25733.5996
2018-08-23,2856.98,25656.9805
2018-08-24,2874.6899,25790.3496
2018-08-27,2896.74,26049.6406
2018-08-28,2897.52,26064.0195
2018-08-29,2914.04,26124.5703
2018-08-30,2901.1299,25986.9199
2018-08-31,2901.52,25964.8203
2018-09-04,2896.72,25952.4805
2018-09-05,2888.6001,25974.9902
2018-09-06,2878.05,25995.8691
2018-09-07,2871.6799,25916.5391
2018-09-10,2877.1299,25857.0703
2018-09-11,2887.8899,25971.0605
2018-09-12,2888.9199,25998.9199
2018-09-13,2904.1799,26145.9902
2018-09-14,2904.98,26154.6699
2018-09-17,2888.8,26062.1191
2018-09-18,2904.3101,26246.9609
2018-09-19,2907.95,26405.7598
2018-09-20,2930.75,26656.9805
2018-09-21,2929.6699,26743.5
2018-09-24,2919.3701,26562.0508
2018-09-25,2915.5601,26492.2109
2018-09-26,2905.97,26385.2793
2018-09-27,2914.0,26439.9297
2018-09-28,2913.98,26458.3105
2018-10-01,2924.5901,26651.2109
2018-10-02,2923.4299,26773.9395
2018-10-03,2925.51,26828.3906
2018-10-04,2901.6101,26627.4805
2018-10-05,2885.5701,26447.0508
2018-10-08,2884.4299,26486.7793
2018-10-09,2880.3401,26430.5703
2018-10-10,2785.6799,25598.7402
2018-10-11,2728.3701,25052.8301
2018-10-12,2767.1299,25339.9902
2018-10-15,2750.79,25250.5508
2018-10-16,2809.9199,25798.4199
2018-10-17,2809.21,25706.6797
2018-10-18,2768.78,25379.4492
2018-10-19,2767.78,25444.3398
2018-10-22,2755.8799,25317.4102
2018-10-23,2740.6899,25191.4297
2018-10-24,2656.1001,24583.4199
2018-10-25,2705.5701,24984.5508
2018-10-26,2658.6899,24688.3105
2018-10-29,2641.25,24442.9199
2018-10-30,2682.6299,24874.6406
2018-10-31,2711.74,25115.7598
2018-11-01,2740.3701,25380.7402
2018-11-02,2723.0601,25270.8301
2018-11-05,2738.3101,25461.6992
2018-11-06,2755.45,25635.0098
2018-11-07,2813.8899,26180.3008
2018-11-08,2806.8301,26191.2207
2018-11-09,2781.01,25989.3008
2018-11-12,2726.22,25387.1797
2018-11-13,2722.1799,25286.4902
2018-11-14,2701.5801,25080.5
2018-11-15,2730.2,25289.2695
2018-11-16,2736.27,25413.2207
2018-11-19,2690.73,25017.4395
2018-11-20,2641.8899,24465.6406
2018-11-21,2649.9299,24464.6895
2018-11-23,2632.5601,24285.9492
2018-11-26,2673.45,24640.2402
2018-11-27,2682.1699,24748.7305
2018-11-28,2743.79,25366.4297
2018-11-29,2737.8,25338.8398
2018-11-30,2760.1699,25538.4609
2018-12-03,2790.3701,25826.4297
2018-12-04,2700.0601,25027.0703
2018-12-06,2695.95,24947.6699
2018-12-07,2633.0801,24388.9492
2018-12-10,2637.72,24423.2598
2018-12-11,2636.78,24370.2402
2018-12-12,2651.0701,24527.2695
2018-12-13,2650.54,24597.3809
2018-12-14,2599.95,24100.5098
2018-12-17,2545.9399,23592.9805
2018-12-18,2546.1599,23675.6406
2018-12-19,2506.96,23323.6602
2018-12-20,2467.4199,22859.5996
2018-12-21,2416.6201,22445.3691
2018-12-24,2351.1001,21792.1992
2018-12-26,2467.7,22878.4492
2018-12-27,2488.8301,23138.8203
2018-12-28,2485.74,23062.4004
2018-12-31,2506.8501,23327.4609
2019-01-02,2510.03,23346.2402
2019-01-03,2447.8899,22686.2207
2019-01-04,2531.9399,23433.1602
2019-01-07,2549.6899,23531.3496
2019-01-08,2574.4099,23787.4492
2019-01-09,2584.96,23879.1191
2019-01-10,2596.6399,24001.9199
2019-01-11,2596.26,23995.9492
2019-01-14,2582.6101,23909.8398
2019-01-15,2610.3,24065.5898
2019-01-16,2616.1001,24207.1602
2019-01-17,2635.96,24370.0996
2019-01-18,2670.71,24706.3496
2019-01-22,2632.8999,24404.4805
2019-01-23,2638.7,24575.6191
2019-01-24,2642.3301,24553.2402
2019-01-25,2664.76,24737.1992
2019-01-28,2643.8501,24528.2207
2019-01-29,2640.0,24579.9609
2019-01-30,2681.05,25014.8594
2019-01-31,2704.1001,24999.6699
2019-02-01,2706.53,25063.8906
2019-02-04,2724.8701,25239.3691
2019-02-05,2737.7,25411.5195
2019-02-06,2731.6101,25390.3008
2019-02-07,2706.05,25169.5293
2019-02-08,2707.8799,25106.3301
2019-02-11,2709.8,25053.1094
2019-02-12,2744.73,25425.7598
2019-02-13,2753.03,25543.2695
2019-02-14,2745.73,25439.3906
2019-02-15,2775.6001,25883.25
2019-02-19,2779.76,25891.3203
2019-02-20,2784.7,25954.4395
2019-02-21,2774.8799,25850.6309
2019-02-22,2792.6699,26031.8105
2019-02-25,2796.1101,26091.9492
2019-02-26,2793.8999,26057.9805
2019-02-27,2792.3799,25985.1602
2019-02-28,2784.49,25916.0
2019-03-01,2803.6899,26026.3203
2019-03-04,2792.8101,25819.6504
2019-03-05,2789.6499,25806.6309
2019-03-06,2771.45,25673.4609
2019-03-07,2748.9299,25473.2305
2019-03-08,2743.0701,25450.2402
2019-03-11,2783.3,25650.8809
2019-03-12,2791.52,25554.6602
2019-03-13,2810.9199,25702.8906
2019-03-14,2808.48,25709.9395
2019-03-15,2822.48,25848.8691
2019-03-18,2832.9399,25914.0996
2019-03-19,2832.5701,25887.3809
2019-03-20,2824.23,25745.6699
2019-03-21,2854.8799,25962.5098
2019-03-22,2800.71,25502.3203
2019-03-25,2798.3601,25516.8301
2019-03-26,2818.46,25657.7305
2019-03-27,2805.3701,25625.5898
2019-03-28,2815.4399,25717.4609
2019-03-29,2834.3999,25928.6797
2019-04-01,2867.1899,26258.4199
2019-04-02,2867.24,26179.1309
2019-04-03,2873.3999,26218.1309
2019-04-04,2879.3899,26384.6309
2019-04-05,2886.5901,26400.8008
